# Lines starting with #' are comments. Comment lines must form a continuous 
# block at the beginning of this file. 
# The last comment line is not really a comment. It must contain the names of 
# the variables that are used in the code. 
# The data has to start in the following line.        
# 
# List of variables: 
# TS: timestep 
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air 
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air 
# Based on data from: 
# Spivakovsky, C. M., Logan J. A., Montzka S. A., Balkanski Y. J., Foreman-Fowler M., 
# Jones D. B. A., Horowitz L.W., Fusco A. C., Brenninkmeijer C. A. M., Prather M. J., 
# Wofsy S. C., McElroy M. B., 2000, Three-dimensional climatological distribution of 
# tropospheric OH: Update and evaluation. Journal of geophysical research, Vol. 105, 
# No. D7, pp 8931-8980. 
# 
# precip: monthly average precipitation [m/h] 
# stwet: average length of rain events [h] 
# stdry: average length of dry spells [h] 
# tair1: temperature upper air [K] 
# tair2: temperature lower air [K] 
# tocean: temperature ocean surface [K] 
# tland: temperature land surface [K] 
# h1: Average upper air compartment height [m] 
# h2: Average lower air compartment height [m] 
# h5: Average ocean compartment depth [m] 
# runoffwater: water runoff 
# tspe: time since plowing event [month] 
# perc8: percentage of ocean covered by Sea Ice [-] 
# 
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8 
46 4 0.411730773779142 0.419058930657643 2.80518306772137e-05 22.0183019638062 11.3451542139053 242.170648956299 259.637690734863 271.250215148926 257.03317565918 5118.2513671875 1127.95233764648 34.4958704948425 5.960918156 2.0 2.09476634793759e-06 4380 0.951742191314697
46 5 0.894224882257572 0.748800626686938 5.71246711297135e-05 37.6105860710144 5.40700651407242 248.592051696777 269.907792663574 271.250616455078 269.526586914062 5241.18181152344 1172.20920410156 33.5354075431824 5.692060354 2.0 4.10015763009142e-05 5110 0.922688999176025
46 6 1.08971314338046 0.561956624268625 8.93933276893222e-05 36.1424887657165 11.065643453598 254.524946594238 279.04228515625 271.251887512207 279.963150024414 5352.51708984375 1212.60875244141 30.4929372787476 3.901447231 2.166998997 7.7072919452803e-06 5840 0.85848286819458
46 7 0.994977677697815 0.379698127113868 0.000109040300485503 43.9857206344604 13.005600643158 257.438005065918 281.871264648437 271.299728393555 282.872257995605 5409.91752929687 1224.82951660156 29.0344172477722 2.97934943 2.34666668 7.25917633417339e-06 6570 0.759618238449097
46 8 0.677222864675333 0.252514962204874 0.000115688154219242 31.5048575401306 13.1096430540085 254.972985076904 277.947731018066 271.343902587891 278.808125305176 5364.53420410156 1207.77767333984 29.3702857971191 3.019344 2.602461689 9.10248385252999e-06 7300 0.680152601242065
46 9 0.293002755918804 0.144225535185371 8.19690292883024e-05 36.1758586883545 14.0860915184021 249.382664489746 270.072856140137 271.287950134277 269.895823669434 5258.14709472656 1172.77406005859 31.0703435897827 3.525058265 2.665531504 5.17628429292927e-06 8030 0.726533996582031
46 10 0.093440869509748 0.0611579101704986 4.07636933232425e-05 18.3429695606232 18.933998298645 243.012368774414 259.434072113037 271.25255279541 256.332489776611 5139.27722167969 1127.31151733398 32.4355677604675 4.363766422 2.0 5.15540864753916e-07 8760 0.869763973236084
46 11 0.0253314874773442 0.0205411359583323 2.70337258780273e-05 16.9554204702377 46.6570194244385 237.878600311279 250.445643615723 271.25 245.16916809082 5045.07028808594 1094.2274597168 33.193835735321 4.688222784 2.11206957 6.19232750409537e-08 730 0.957692039489746
46 12 0.00841930071058104 0.00651057288454228 2.04039205345907e-05 11.7572830080986 74.5305147171021 236.459648132324 248.194153594971 271.25 241.083822631836 5010.00600585938 1086.74302978516 33.6416616439819 5.207294945 2.0 4.03992284070398e-08 1460 0.979778060913086
47 1 0.00863887190390132 0.00737390459858633 3.02889525300998e-05 16.4687650442123 18.5341988563538 238.160984802246 250.336205291748 271.250190734863 243.297756958008 5041.56960449219 1091.27606811523 42.8201316833496 3.028456329 3.510707998 6.39364563514988e-08 2190 0.960776481628418
47 2 0.0446536355412301 0.0334794346059332 2.98443263318404e-05 20.6144986152649 27.373654460907 238.837060546875 251.965483093262 271.250140380859 244.8641456604 5049.584375 1097.82971191406 43.8254806518555 3.331034462 3.088170184 1.02404136548273e-07 2920 0.963561519622803
47 3 0.154171054672086 0.116218106515017 3.38180678136268e-05 19.6144951105118 20.322830414772 239.764338684082 254.320279693604 271.250186157227 249.849125671387 5069.86062011719 1106.67130126953 43.9648664474487 3.151909909 3.307310422 2.23527618903319e-07 3650 0.953995792388916
47 4 0.411526000997377 0.411345604797127 3.36305066048226e-05 19.9377178192139 12.1451401472092 242.950616455078 260.036134338379 271.250563049316 258.854730987549 5133.39069824219 1130.14276123047 43.8344690322876 3.429913649 2.766978932 4.23130387972037e-06 4380 0.937195648193359
47 5 0.85180102405272 0.815739779602728 5.1830074926329e-05 18.9439526557922 7.94082887172699 248.844364929199 269.234255981445 271.2908203125 270.629515075684 5246.27038574219 1170.18237915039 41.537278175354 4.097325739 2.339860862 4.64752136394964e-05 5110 0.868019786834717
47 6 1.06250585989189 0.617794627546863 6.78813811100554e-05 20.6138689041138 15.0038921117783 253.857890319824 277.341661071777 271.622344970703 280.792179870605 5342.40283203125 1206.55776367187 34.1582851409912 3.849274506 2.104965391 4.49777030553378e-06 5840 0.800926212310791
47 7 1.02967634131382 0.42267039680042 8.93984643880685e-05 27.2365978717804 16.2230973243713 256.736894226074 279.87559967041 272.015455627441 283.48214263916 5399.2375 1218.01225585938 28.5178701400757 3.051037888 2.498819448 3.89839610193121e-06 6570 0.733014705657959
47 8 0.699250264480662 0.266922284210114 0.000100158749119146 30.5285985946655 16.7418601989746 254.807313537598 276.652735900879 272.210478210449 279.962648010254 5362.99685058594 1203.34879150391 26.5303512573242 2.692208387 2.991982252 6.22556754592551e-06 7300 0.703229833602905
47 9 0.332146831965808 0.153608183952961 8.17701085543376e-05 30.7569045543671 16.1613901376724 249.881218719482 269.784585571289 272.074229431152 271.711228942871 5268.08154296875 1172.41341552734 28.9474537849426 2.854183018 2.757472571 4.40048410155214e-06 8030 0.706363512039185
47 10 0.100987449875989 0.0618979506643738 5.54741352425481e-05 21.9674478530884 13.9453741550446 244.070994567871 260.913920593262 271.770245361328 259.244135284424 5156.6869140625 1133.83110351563 34.1178143501282 2.94866905 3.513606021 1.24788679976007e-06 8760 0.801570011138916
47 11 0.0173623859011892 0.0132187385830271 4.26946438165032e-05 24.8056085109711 19.5242982387543 239.049964904785 252.304453277588 271.411853027344 247.850503540039 5066.13073730469 1098.44147338867 37.9184415817261 2.893252145 3.97780195 2.26746927634025e-07 730 0.860523597717285
47 12 0.00484697950163274 0.00426656601628876 3.27502849722805e-05 17.8553082704544 19.9204310178757 237.602833557129 250.447692871094 271.261102294922 243.946418762207 5030.52780761719 1091.70736083984 40.6474653244019 2.419830866 3.58409544 6.7269965553507e-08 1460 0.942278198242188
48 1 0.00915052528393696 0.00705503298962772 4.85805030712072e-05 26.3473355770111 14.580620932579 239.625434112549 252.628646850586 271.260380554199 245.921591949463 5070.43933105469 1099.75191040039 82.1459568023682 3.570749282 2.541491413 1.34462663181623e-07 2190 0.934187236785889
