# Lines starting with #' are comments. Comment lines must form a continuous 
# block at the beginning of this file. 
# The last comment line is not really a comment. It must contain the names of 
# the variables that are used in the code. 
# The data has to start in the following line.        
# 
# List of variables: 
# TS: timestep 
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air 
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air 
# Based on data from: 
# Spivakovsky, C. M., Logan J. A., Montzka S. A., Balkanski Y. J., Foreman-Fowler M., 
# Jones D. B. A., Horowitz L.W., Fusco A. C., Brenninkmeijer C. A. M., Prather M. J., 
# Wofsy S. C., McElroy M. B., 2000, Three-dimensional climatological distribution of 
# tropospheric OH: Update and evaluation. Journal of geophysical research, Vol. 105, 
# No. D7, pp 8931-8980. 
# 
# precip: monthly average precipitation [m/h] 
# stwet: average length of rain events [h] 
# stdry: average length of dry spells [h] 
# tair1: temperature upper air [K] 
# tair2: temperature lower air [K] 
# tocean: temperature ocean surface [K] 
# tland: temperature land surface [K] 
# h1: Average upper air compartment height [m] 
# h2: Average lower air compartment height [m] 
# h5: Average ocean compartment depth [m] 
# runoffwater: water runoff 
# tspe: time since plowing event [month] 
# perc8: percentage of ocean covered by Sea Ice [-] 
# 
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8 
673 5 1.68960969010783 1.74545392549514 0.000172856821868663 71.4562028884888 18.4114919066429 268.00252532959 292.529734802246 299.792013549805 -999.99 5593.38718261719 1278.4317565918 55.4510486602783 8.194708912 2.394283941 0 730 0
673 6 1.52505806250164 1.54953090802809 0.000103927455047597 40.1479228973389 27.3597607135773 267.629328918457 291.325859069824 298.761058044434 -999.99 5588.6978515625 1272.20207519531 81.9708400726318 10.822816423 2.0 0 1460 0
673 7 1.49837316733254 1.65216650113732 0.000127784337346384 41.9710286140442 41.8369894504547 267.357698059082 290.658377075195 298.046937561035 -999.99 5584.76596679687 1268.95857543945 105.507923126221 9.602161201 2.0 0 2190 0
673 8 1.68978435856862 1.84238331944891 0.000105345569722886 43.3895872592926 28.4361717700958 266.871963500977 289.92108001709 297.726931762695 -999.99 5576.00676269531 1265.16898803711 111.693441009521 11.182591288 2.0 0 2920 0
673 9 1.94710891758693 2.2037124154246 0.000105350714566157 48.0763638019562 28.8704597949982 266.819830322266 290.17864074707 297.83108215332 -999.99 5573.39755859375 1266.4432434082 100.478717803955 11.966733811 2.0 0 3650 0
673 10 2.30306445194584 2.6057597044928 0.000136482846037325 86.682453918457 26.0102474212646 267.008703613281 291.082315063477 298.26566619873 -999.99 5575.51003417969 1271.21289672852 87.7506177902222 11.280651515 2.0 0 4380 0
673 11 2.55404372288321 2.69684980218065 0.000152041426974847 110.253079414368 11.0954977989197 267.475939941406 292.065824890137 298.961875915527 -999.99 5581.78591308594 1276.25900268555 72.3970300674439 8.8854247 2.0 0 5110 0
673 12 2.61703149533449 2.60562858379256 0.000216630189243006 211.001400470734 12.5144375681877 268.169317626953 293.182186889648 299.912811279297 -999.99 5595.80563964844 1282.18991088867 41.7706884384155 5.770582086 2.122188486 0 5840 0
674 1 2.54501608679964 2.57018593263748 0.000294373189826729 332.475192070007 5.53462584018707 268.396257019043 293.965544128418 300.885568237305 -999.99 5599.97299804687 1286.19610595703 30.4744606018066 5.236306773 5.581827467 0 6570 0
674 2 2.51097139935484 2.51391753395138 0.000369999080467096 402.817891311645 4.35585432052612 268.791337585449 294.596250915527 301.509643554688 -999.99 5608.089453125 1289.48948364258 29.2227153778076 4.92729865 8.635554102 0 7300 0
674 3 2.34828669910033 2.37213033775236 0.000350885239604395 334.329045677185 4.70722453594208 268.822557067871 294.36589050293 301.508612060547 -999.99 5609.94780273437 1288.21209106445 33.0480541229248 2.0 6.599666773 0 8030 0
674 4 2.05107163678438 2.20792986947198 0.000230161808649427 358.126391124725 7.03506112098694 268.30164642334 293.616735839844 301.077729797363 -999.99 5597.8578125 1284.0192565918 41.5644912719727 5.905054986 3.401095429 0 8760 0
674 5 1.65130347723473 1.8548001294287 0.000151302744070563 142.549151134491 22.1781605601311 267.980494689941 292.55044708252 299.866581726074 -999.99 5592.45327148438 1278.40816040039 56.4719930648804 8.290938508 2.193426576 0 730 0
674 6 1.4861305227273 1.67157535762185 8.53964501084192e-05 66.0478746414185 39.7953599572182 267.593516540527 291.230299377441 298.810327148438 -999.99 5586.73916015625 1271.5102355957 81.9669967651367 11.51344491 2.25179732 0 1460 0
674 7 1.4422012174647 1.7469373625301 0.000107499966161413 48.5080998897553 37.4903103351593 267.332809448242 290.795249938965 298.133134460449 -999.99 5583.10749511719 1269.46196289063 103.565264129639 10.334485076 2.0 0 2190 0
674 8 1.61573647137593 1.93901738124839 0.000134946675325409 33.5589831352234 25.2055192947388 266.815478515625 290.263201904297 297.844151306152 -999.99 5574.287890625 1266.8999206543 107.520966720581 9.83823726 2.0 0 2920 0
674 9 1.92646903988573 2.20578092121713 0.000128674815923659 62.1251517295837 28.0463393688202 266.829647827148 290.526754760742 297.93858795166 -999.99 5572.93950195312 1268.1499206543 94.2427631378174 9.236416108 2.0 0 3650 0
674 10 2.26046006021873 2.56550440720567 0.000167627772680135 90.5124060153961 16.1783479332924 267.03984375 291.50022277832 298.330903625488 -999.99 5575.34240722656 1273.37212524414 81.9468366622925 7.780255105 2.0 0 4380 0
674 11 2.47636640731573 2.65950156303676 0.000219020531221759 195.990836954117 16.1047444462776 267.531770324707 292.27896270752 298.980168151855 -999.99 5583.09641113281 1277.35294189453 67.3358028411865 6.227967219 2.142236636 0 5110 0
674 12 2.53384072424207 2.55902108355553 0.000273108596811653 268.120698738098 7.40388674736023 268.044821166992 293.249617004395 299.980899047852 -999.99 5592.75270996094 1282.52312011719 43.0881445884705 5.442158104 4.824510752 0 5840 0
675 1 2.41958894696186 2.54549345403458 0.000328164079401176 537.984288024902 2.10954301357269 268.207472229004 293.901957702637 300.78678894043 -999.99 5596.05480957031 1285.88890380859 30.5767020225525 2.0 5.384894811 0 6570 0
675 2 2.38996231150048 2.51430277480286 0.000395034084358485 539.988946533203 2.30840773582459 268.671611022949 294.557211303711 301.355081176758 -999.99 5605.54929199219 1289.28574829102 30.5997292518616 2.0 8.256512729 0 7300 0
675 3 2.19864867792579 2.40419401534132 0.000319465650027269 306.605909729004 4.25158774852753 268.808772277832 294.478172302246 301.418251037598 -999.99 5609.23046875 1288.7698425293 33.95891456604 5.173456982 6.527810177 0 8030 0
675 4 2.00432327753499 2.26411584415201 0.000251636861430597 385.837951278687 3.68367563486099 268.349703979492 293.873263549805 300.960102844238 -999.99 5598.26276855469 1285.38079223633 41.9468883514404 4.313975296 3.870002491 0 8760 0
675 5 1.62699515630784 1.9695616562701 0.000141460285267385 163.796320152283 14.6742395043373 267.921644592285 292.6037109375 299.89340057373 -999.99 5590.64475097656 1278.62968139648 54.6043573379517 8.804943066 2.0 0 730 0
675 6 1.40523207946681 1.75929481346766 7.74964072843432e-05 57.4257748603821 29.1111365795135 267.493983459473 291.117916870117 298.841232299805 -999.99 5583.50427246094 1270.93224487305 76.7591154098511 12.39359043 2.0 0 1460 0
675 7 1.3610555945896 1.8464688211637 8.7220450627683e-05 57.2758892059326 32.9045337200165 267.237435913086 290.757232666016 298.193766784668 -999.99 5580.19147949219 1269.17133789062 97.6531810760498 10.312137616 2.0 0 2190 0
675 8 1.5086038212102 2.04181953183626 0.000143991693776115 50.2371299743652 24.2518084526062 266.720616149902 290.46628112793 297.91944732666 -999.99 5571.84382324219 1267.96880493164 100.91287651062 8.112833344 2.0 0 2920 0
675 9 1.80830522297126 2.24293471239752 0.000152602127000137 60.7219441413879 23.4391278266907 266.777346801758 290.694776916504 298.088485717773 -999.99 5571.5130859375 1269.01317138672 83.9591648101807 8.008473962 2.0 0 3650 0
675 10 2.17084058626743 2.55325823072972 0.000180043716081855 142.826184940338 14.0088950634003 266.930737304688 291.657931518555 298.419087219238 -999.99 5572.77292480469 1274.15804443359 69.2315563201904 5.90374203 2.337330382 0 4380 0
675 11 2.36933101193294 2.63093212736421 0.000235695734463661 219.205160713196 11.3699571967125 267.469473266602 292.364929199219 299.061563110352 -999.99 5581.31320800781 1277.80346679688 57.4468118667603 6.097933234 3.96811102 0 5110 0
675 12 2.41962834169421 2.52463105307784 0.000314056524694024 355.199896240234 8.43650758266449 267.85777130127 293.266650390625 299.969180297852 -999.99 5588.58767089844 1282.58179321289 40.7114991188049 5.735850882 6.756065534 0 5840 0
676 1 2.33054425416797 2.59368539870214 0.000389348226235597 589.456953811645 1.88527265787125 268.043450927734 293.963046264648 300.725729370117 -999.99 5591.91430664062 1286.21829833984 30.9554482460022 2.0 7.80924036 0 6570 0
676 2 2.28232114895501 2.52138929884917 0.000423212522291578 591.175464248657 1.41220237016678 268.548570251465 294.556929016113 301.21869354248 -999.99 5602.40275878906 1289.28734130859 31.6140713691711 2.0 9.360045086 0 7300 0
676 3 2.10118516552962 2.40658777151852 0.000358169536484638 498.244625091553 4.88629031181335 268.879196166992 294.681286621094 301.331053161621 -999.99 5610.26032714844 1289.86464233398 34.2019728660583 2.0 7.955098074 0 8030 0
