#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 perc8 tocean tland runoff6water tspe
1 1 0 0 1.89202670298982e-05 10.5126724243164 93.7730407714844 235.214416503906 247.901016235352 0.982696990966797 271.250183105469 999 0 2190
1 2 0.00413531127671098 0.00344318650404165 1.8386392184766e-05 43.1808052062988 42.7281761169434 234.618865966797 248.051483154297 0.976214904785156 271.250091552734 999 0 2920
1 3 0.0249533040190734 0.0167352149703514 1.10444572783308e-05 8.62039184570312 43.5224647521973 238.575653076172 253.509597778320 0.98877067565918 271.250183105469 999 0 3650
1 4 0.161359233772203 0.0750784418416112 7.64851611165796e-06 16.8981475830078 64.2129592895508 239.617553710938 256.616333007812 0.989223022460938 271.250244140625 999 0 4380
1 5 0.511695157054009 0.339159406317723 2.72309845968266e-05 11.6010437011719 29.5990142822266 246.430496215820 264.869689941406 0.97354621887207 271.250030517578 999 0 5110
1 6 1.11742473395393 0.851201465334626 5.11664864461636e-05 10.0196075439453 11.7979793548584 253.595870971680 274.010192871094 0.950035934448242 271.250061035156 999 0 5840
1 7 1.21184665067328 0.788618875050019 4.95078093081247e-05 15.4536294937134 11.0110511779785 252.909576416016 272.757354736328 0.793727645874023 271.250152587891 999 0 6570
1 8 0.599186415408315 0.355190705539113 4.43780027126195e-05 27.3329486846924 7.80040311813354 250.6767578125 270.094390869141 0.783068161010742 271.250244140625 999 0 7300
1 9 0.0809508646975129 0.0616393121812489 3.68398657883517e-05 21.6566658020020 7.54333353042603 246.658477783203 264.762115478516 0.853204879760742 271.250183105469 999 0 8030
1 10 0.0120405796351703 0.00931453913048334 1.48674220326939e-05 14.3714418411255 28.5697345733643 242.251113891602 258.497222900391 0.934250564575195 271.250427246094 999 0 8760
1 11 0 0 3.09199011098826e-05 16.4607849121094 26.4803924560547 239.474441528320 254.996490478516 0.973886642456055 271.250427246094 999 0 730
1 12 0 0 1.56261610754882e-05 10.9463205337524 11.8661794662476 235.070526123047 249.414886474609 0.987950439453125 271.250305175781 999 0 1460
2 1 0 0 1.42322767715086e-05 13.9818544387817 134.814514160156 235.149215698242 247.855682373047 0.985107040405273 271.250335693359 999 0 2190
