#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 perc8 tocean tland runoff6water tspe
1 1 0 0 1.40197005748632e-05 14.7177419662476 68.0286712646484 238.60986328125 251.743820190430 0.98847396850586 271.250366210938 999 0 2190
1 2 0.00413531127671098 0.00344318650404165 1.61543339345371e-05 3.25892853736877 57.8459815979004 237.682601928711 251.708755493164 0.985941009521484 271.250366210938 999 0 2920
1 3 0.0249533040190734 0.0167352149703514 2.22328655581805e-05 2.94354844093323 241.370971679688 238.165420532227 254.660949707031 0.991081466674805 271.250335693359 999 0 3650
1 4 0.161359233772203 0.0750784418416112 1.64045730343787e-05 0 730 238.923828125 255.320770263672 0.98814338684082 271.250274658203 999 0 4380
1 5 0.511695157054009 0.339159406317723 3.39417932991637e-05 15.6376008987427 29.9874000549316 244.821365356445 262.685363769531 0.94922378540039 271.250122070312 999 0 5110
1 6 1.11742473395393 0.851201465334626 3.37676166964229e-05 21.1700000762939 8.3645830154419 251.741363525391 271.253051757812 0.893264999389648 271.250030517578 999 0 5840
1 7 1.21184665067328 0.788618875050019 5.16783162311185e-05 15.1265678405762 5.29838705062866 254.745895385742 273.068450927734 0.888900146484375 271.250091552734 999 0 6570
1 8 0.599186415408315 0.355190705539113 4.0325008740183e-05 38.2661285400391 7.35887098312378 252.411209106445 271.445892333984 0.850490646362305 271.250152587891 999 0 7300
1 9 0.0809508646975129 0.0616393121812489 3.77987194951857e-05 14.2578125 8.29545497894287 248.894317626953 265.887634277344 0.913959274291992 271.250152587891 999 0 8030
1 10 0.0120405796351703 0.00931453913048334 4.68396661744919e-05 12.1755867004395 21.0062313079834 242.334777832031 259.000335693359 0.92639289855957 271.250305175781 999 0 8760
1 11 0 0 4.10267639381345e-05 6.97048616409302 22.5083332061768 241.441726684570 256.548065185547 0.950079498291016 271.250183105469 999 0 730
1 12 0 0 2.45368313699146e-05 6.30760383605957 45.8352546691895 240.819717407227 254.580047607422 0.9721337890625 271.250244140625 999 0 1460
2 1 0 0 1.43413020850858e-05 9.81182765960693 64.1693572998047 238.518051147461 250.992095947266 0.982598342895508 271.250427246094 999 0 2190
2 2 0.0042699941185813 0.0035636426749869 1.32644796394743e-05 3.25892853736877 118.950889587402 238.318634033203 251.739166259766 0.981778564453125 271.250335693359 999 0 2920
2 3 0.0254253305676259 0.0168142643325342 1.82752206455916e-05 4.62557601928711 87.202621459961 238.53955078125 254.862243652344 0.989193878173828 271.250335693359 999 0 3650
2 4 0.163944391485044 0.0762003375513955 1.67475565831410e-05 0 730 239.066268920898 254.636062622070 0.989645156860352 271.250305175781 999 0 4380
2 5 0.518005820421546 0.344702456831196 4.91236987727461e-05 19.9255580902100 36.2282867431641 245.474822998047 263.752136230469 0.949449157714844 271.250152587891 999 0 5110
2 6 1.12560091798362 0.876850067910285 3.31361581629608e-05 17.4614200592041 9.57561683654785 251.683578491211 271.055847167969 0.88609359741211 271.250030517578 999 0 5840
2 7 1.21158093853149 0.803587325704245 4.837598062295e-05 16.6494464874268 6.36186265945435 254.407852172852 273.087341308594 0.900364227294922 271.250091552734 999 0 6570
2 8 0.595250554308036 0.356408552855655 3.58406905434094e-05 26.246639251709 4.17002677917480 252.118988037109 270.931915283203 0.852758026123047 271.250152587891 999 0 7300
2 9 0.0814031289055197 0.0588493346924435 4.33726032497361e-05 11.1238098144531 9.46296310424805 248.770812988281 265.642852783203 0.91128059387207 271.250244140625 999 0 8030
2 10 0.0122141228777776 0.00955722288665245 3.59064131771447e-05 12.8780241012573 30.8206825256348 242.250610351562 258.694213867188 0.932489395141602 271.250427246094 999 0 8760
2 11 0 0 3.69344044884201e-05 8.89102554321289 43.886905670166 242.008193969727 256.720336914062 0.952461395263672 271.250244140625 999 0 730
2 12 0 0 2.46945568505907e-05 7.56912422180176 96.7165908813477 240.653244018555 254.039138793945 0.96516471862793 271.250305175781 999 0 1460
3 1 0 0 1.7729910723574e-05 10.0080642700195 113.326614379883 238.2353515625 250.629791259766 0.978717575073242 271.250366210938 999 0 2190
3 2 0.00430138136533036 0.00355434275002422 1.54954377649119e-05 12.2209825515747 70.2480163574219 238.738525390625 251.646514892578 0.978064956665039 271.25048828125 999 0 2920
3 3 0.0256374020707928 0.0167212650829073 1.59710076331976e-05 5.29838705062866 61.5469207763672 238.680923461914 254.704269409180 0.98364517211914 271.250427246094 999 0 3650
3 4 0.167058759213619 0.0751957980375689 1.32934676003060e-05 3.04166674613953 143.566665649414 239.228820800781 253.865417480469 0.993243789672852 271.250274658203 999 0 4380
3 5 0.530056973185691 0.352836200727132 4.20747703174129e-05 16.3530464172363 24.2025089263916 246.134994506836 264.875274658203 0.956848068237305 271.250122070312 999 0 5110
3 6 1.14058043997709 0.908226243320105 3.45134521921864e-05 14.8703699111938 5.40740728378296 251.669708251953 271.139129638672 0.906958084106445 271.250061035156 999 0 5840
3 7 1.21998408501563 0.819626005818463 3.56790049409028e-05 15.7622270584106 8.04569911956787 254.001754760742 273.115936279297 0.894939346313477 271.250091552734 999 0 6570
3 8 0.598915167596904 0.358689248739361 3.28172987792641e-05 35.4775047302246 2.94354844093323 251.616577148438 270.164123535156 0.837002639770508 271.250183105469 999 0 7300
3 9 0.0836107539502332 0.0626460659629237 4.82120391097851e-05 10.7906742095947 6.59027767181396 248.433181762695 265.457672119141 0.898752822875977 271.250396728516 999 0 8030
3 10 0.0125909359088549 0.00987895600500438 3.29002632497577e-05 9.35009479522705 31.724910736084 242.1943359375 258.728912353516 0.923301696777344 271.250518798828 999 0 8760
3 11 0 0 3.29871534631820e-05 8.82083320617676 58.3446960449219 242.159118652344 256.672607421875 0.954812316894531 271.250305175781 999 0 730
3 12 0 0 2.89205978333484e-05 7.19534063339233 73.915771484375 240.203460693359 253.378189086914 0.958288269042969 271.25048828125 999 0 1460
4 1 0 0 2.00978245629813e-05 7.35887098312378 140.112899780273 237.977828979492 250.372726440430 0.976615142822266 271.250396728516 244.067123413086 0 2190
4 2 0.00428660112744323 0.00344938645401677 1.73839771377970e-05 8.84566307067871 40.4107131958008 238.806625366211 251.474685668945 0.973773727416992 271.250396728516 242.436325073242 0 2920
