#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 perc8 tocean tland runoff6water tspe
1 1 0 0 2.84450230537914e-05 8.70266437530518 22.0766124725342 238.422775268555 252.576995849609 0.985455932617187 271.250244140625 999 0 2190
1 2 0.00413531127671098 0.00344318650404165 1.78631682501873e-05 19.3498878479004 26.2751121520996 238.823272705078 252.324386596680 0.979135055541992 271.250305175781 999 0 2920
1 3 0.0249533040190734 0.0167352149703514 1.55726183947991e-05 13.5403223037720 54.0542526245117 240.662368774414 257.123962402344 0.980081176757812 271.250274658203 999 0 3650
1 4 0.161359233772203 0.0750784418416112 2.26543083044817e-05 17.8154754638672 32.0388870239258 242.196624755859 257.009490966797 0.972570114135742 271.250366210938 999 0 4380
1 5 0.511695157054009 0.339159406317723 1.81644141775905e-05 11.4938554763794 23.2680492401123 246.069274902344 265.347198486328 0.968667831420898 271.250091552734 999 0 5110
1 6 1.11742473395393 0.851201465334626 2.99857936624903e-05 13.5050001144409 15.6949996948242 251.788299560547 271.519683837891 0.963022842407227 271.250061035156 999 0 5840
1 7 1.21184665067328 0.788618875050019 4.31864529673476e-05 11.6150827407837 8.34005355834961 256.455322265625 275.130584716797 0.913027420043945 271.250152587891 999 0 6570
1 8 0.599186415408315 0.355190705539113 5.01567617902765e-05 11.8968410491943 18.5198249816895 252.591796875 272.312042236328 0.885323257446289 271.250213623047 999 0 7300
1 9 0.0809508646975129 0.0616393121812489 3.59486009983812e-05 12.1666669845581 18.25 249.306594848633 266.280731201172 0.858060455322266 271.250396728516 999 0 8030
1 10 0.0120405796351703 0.00931453913048334 3.15603570925305e-05 12.1204929351807 29.1084232330322 241.027694702148 257.524810791016 0.939068984985352 271.250366210938 999 0 8760
1 11 0 0 3.49915873812279e-05 4.75260400772095 40.8723945617676 240.116989135742 255.076370239258 0.952562866210938 271.250366210938 999 0 730
1 12 0 0 1.89377969945781e-05 12.2647848129272 48.5685501098633 234.798110961914 248.495239257812 0.972376403808594 271.250213623047 999 0 1460
2 1 0 0 2.37992238908191e-05 16.4838714599609 56.5161285400391 238.66748046875 252.591598510742 0.981604614257813 271.250274658203 999 0 2190
2 2 0.0042699941185813 0.0035636426749869 2.28130045798025e-05 15.6738948822021 19.0880107879639 238.667449951172 252.3154296875 0.972594833374023 271.250366210938 999 0 2920
2 3 0.0254253305676259 0.0168142643325342 2.06313326998497e-05 7.22507333755493 54.2103500366211 240.572280883789 256.944763183594 0.976641998291016 271.250335693359 999 0 3650
2 4 0.163944391485044 0.0762003375513955 2.27921545956633e-05 23.7250003814697 44.7954559326172 242.755523681641 257.844818115234 0.97107437133789 271.25048828125 999 0 4380
2 5 0.518005820421546 0.344702456831196 2.69991824097815e-05 17.2197589874268 18.3621349334717 246.200546264648 265.326538085938 0.961028594970703 271.250122070312 999 0 5110
2 6 1.12560091798362 0.876850067910285 2.85506808722857e-05 9.22638893127441 15.1069440841675 251.776718139648 271.528503417969 0.95892234802246 271.250061035156 999 0 5840
2 7 1.21158093853149 0.803587325704245 4.42060132627375e-05 18.0973720550537 8.62039184570312 256.27392578125 274.845764160156 0.918022155761719 271.250152587891 999 0 6570
2 8 0.595250554308036 0.356408552855655 4.94544565299293e-05 14.5839443206787 19.4834861755371 252.788909912109 272.502044677734 0.897723999023437 271.250213623047 999 0 7300
2 9 0.0814031289055197 0.0588493346924435 3.28035635902779e-05 11.7699279785156 19.9692020416260 248.704437255859 265.363952636719 0.859453735351563 271.250305175781 999 0 8030
2 10 0.0122141228777776 0.00955722288665245 3.33438296365784e-05 10.1797714233398 19.4274196624756 240.850128173828 257.736480712891 0.926649780273437 271.250427246094 999 0 8760
2 11 0 0 3.37679866788676e-05 11.5583333969116 112.034721374512 239.962646484375 254.624343872070 0.95341163635254 271.250366210938 999 0 730
2 12 0 0 2.06237611564575e-05 12.4283151626587 68.6827926635742 234.289794921875 247.676513671875 0.972199172973633 271.250244140625 999 0 1460
