#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 perc8 tocean tland runoff6water tspe
1 1 0 0 1.91821556654759e-05 14.8468620300293 63.0689064025879 240.891876220703 257.147552490234 0.994153366088867 271.250122070312 999 0 2190
1 2 0.00413531127671098 0.00344318650404165 1.8186919260188e-05 16.2577311635017 89.113590335846 237.355941772461 252.677932739258 0.98537841796875 271.250274658203 999 0 2920
1 3 0.0249533040190734 0.0167352149703514 1.86616001883522e-05 12.9923992276192 50.2544114112854 239.758987426758 255.368362426758 0.9911328125 271.250122070312 999 0 3650
1 4 0.161359233772203 0.0750784418416112 1.32449524244294e-05 13.3333934187889 76.7938797950745 244.963928222656 262.22900390625 0.994068756103516 271.250091552734 999 0 4380
1 5 0.511695157054009 0.339159406317723 2.94239769573323e-05 10.9424181699753 37.2672213077545 249.517364501953 268.602783203125 0.96430534362793 271.250091552734 999 0 5110
1 6 1.11742473395393 0.851201465334626 3.64310581062455e-05 12.0063642263412 20.5912427186966 252.972015380859 272.968780517578 0.90316650390625 271.250091552734 999 0 5840
1 7 1.21184665067328 0.788618875050019 4.15801136114169e-05 14.1920199394226 14.8649736404419 258.035308837891 277.405395507812 0.744637985229492 271.250213623047 999 0 6570
1 8 0.599186415408315 0.355190705539113 4.28810111770872e-05 17.4481560707092 15.9209528207779 254.161071777344 271.951599121094 0.575279998779297 271.268341064453 999 0 7300
1 9 0.0809508646975129 0.0616393121812489 6.13316427916288e-05 15.5993737697601 14.3273110151291 249.535446166992 268.073150634766 0.631614227294922 271.299621582031 999 0 8030
1 10 0.0120405796351703 0.00931453913048334 2.20834908759571e-05 13.9580391407013 31.6330024719238 243.926345825195 262.122833251953 0.825760498046875 271.255187988281 999 0 8760
1 11 0 0 1.48018991239951e-05 13.6221613407135 51.0998189926147 240.683242797852 256.487854003906 0.987360000610352 271.250244140625 999 0 730
1 12 0 0 2.71330423856853e-05 13.5151733636856 55.3315108776093 239.090240478516 253.858703613281 0.972253799438477 271.250244140625 999 0 1460
2 1 0 0 1.66555128089385e-05 14.6818506717682 64.651487827301 239.893646240234 256.01708984375 0.993418731689453 271.250183105469 999 0 2190
2 2 0.0042699941185813 0.0035636426749869 3.12680742354132e-05 14.4763659238815 60.2329040050507 238.11181640625 252.855804443359 0.980812377929687 271.250305175781 999 0 2920
2 3 0.0254253305676259 0.0168142643325342 1.28357534777024e-05 12.7044592857361 46.787596988678 240.348037719727 256.16943359375 0.990739669799805 271.250213623047 999 0 3650
2 4 0.163944391485044 0.0762003375513955 6.91102814016631e-06 15.1124269962311 91.8692206382752 244.436126708984 261.252807617188 0.99249153137207 271.250122070312 999 0 4380
2 5 0.518005820421546 0.344702456831196 3.3809775050031e-05 9.78418451547623 33.5086967468262 249.618438720703 268.922729492188 0.958071670532227 271.250122070312 999 0 5110
2 6 1.12560091798362 0.876850067910285 4.26474442065228e-05 12.4320477724075 21.6074025392532 252.587860107422 273.103729248047 0.903942947387695 271.250091552734 999 0 5840
2 7 1.21158093853149 0.803587325704245 3.01973155728774e-05 15.4237208366394 16.8415175914764 258.372253417969 278.232177734375 0.731542434692383 271.251281738281 999 0 6570
2 8 0.595250554308036 0.356408552855655 4.52921147370944e-05 16.5790516853333 15.301633143425 253.387512207031 271.0400390625 0.568054237365723 271.324920654297 999 0 7300
2 9 0.0814031289055197 0.0588493346924435 6.60651130601764e-05 15.6861122846603 13.4679813623428 249.726409912109 268.418640136719 0.614313888549805 271.348602294922 999 0 8030
2 10 0.0122141228777776 0.00955722288665245 2.12822988032713e-05 14.4283613681793 32.8840800285339 243.068511962891 261.043731689453 0.816386642456055 271.262420654297 999 0 8760
2 11 0 0 1.66832991453703e-05 10.7719766616821 48.4039839744568 241.140213012695 256.447601318359 0.986510467529297 271.250305175781 999 0 730
2 12 0 0 2.41432207985781e-05 12.9259772300720 51.4317889690399 239.141174316406 253.918121337891 0.977214813232422 271.250244140625 999 0 1460
3 1 0 0 1.50537147419527e-05 13.4694749116898 62.0089076519012 238.914886474609 254.895217895508 0.992529830932617 271.250183105469 999 0 2190
3 2 0.00430138136533036 0.00355434275002422 3.97485793655505e-05 14.4452973008156 64.4742075920105 238.638610839844 252.890975952148 0.972762451171875 271.250366210938 999 0 2920
3 3 0.0256374020707928 0.0167212650829073 1.18618819215044e-05 12.6024324297905 54.5074413299561 240.539184570312 256.158905029297 0.989799041748047 271.250183105469 999 0 3650
3 4 0.167058759213619 0.0751957980375689 4.69865753984777e-06 10.7995181679726 67.9103374481201 243.908233642578 260.208404541016 0.987290725708008 271.250183105469 999 0 4380
3 5 0.530056973185691 0.352836200727132 3.36812438035850e-05 10.2712650537491 41.1838531017303 249.755142211914 269.086822509766 0.955922317504883 271.250122070312 999 0 5110
3 6 1.14058043997709 0.908226243320105 3.18014939693967e-05 11.4083453893662 26.6268270492554 252.701187133789 273.512359619141 0.89142707824707 271.250091552734 999 0 5840
3 7 1.21998408501563 0.819626005818463 2.69211848717532e-05 13.9152942657471 15.4250607252121 258.327606201172 278.351867675781 0.742956314086914 271.250823974609 999 0 6570
3 8 0.598915167596904 0.358689248739361 3.74617702618707e-05 16.3851366043091 12.9877470493317 252.583847045898 270.572082519531 0.62298282623291 271.283508300781 999 0 7300
3 9 0.0836107539502332 0.0626460659629237 6.39672405668534e-05 15.4898918390274 14.192356133461 249.697174072266 268.899261474609 0.6429541015625 271.273162841797 999 0 8030
3 10 0.0125909359088549 0.00987895600500438 2.29456334636780e-05 11.3094166755676 25.8973594665527 242.636245727539 260.874633789062 0.822301254272461 271.251220703125 999 0 8760
3 11 0 0 2.02460958462325e-05 11.8968036055565 69.8777667045593 241.602600097656 256.920257568359 0.981669921875 271.250183105469 999 0 730
3 12 0 0 1.72792000739719e-05 13.1808943510056 54.9721150398254 239.057281494141 254.197250366211 0.979229888916016 271.250213623047 999 0 1460
4 1 0 0 1.66643612828921e-05 13.6389612674713 79.9152970314026 238.25634765625 254.051803588867 0.989310760498047 271.250152587891 248.382217407227 0 2190
4 2 0.00428660112744323 0.00344938645401677 3.80968303943519e-05 13.9590556144714 73.6446523666382 238.566925048828 252.436691284180 0.971722030639648 271.250335693359 246.228134155273 0 2920
4 3 0.0250836690386396 0.0159729901680526 8.877753316483e-06 11.1157606601715 46.6018075942993 240.270492553711 255.390792846680 0.98473617553711 271.250183105469 248.346603393555 0 3650
4 4 0.168304284878265 0.075276249769389 5.66688768230961e-06 11.1493965148926 87.611318397522 243.596221923828 259.771789550781 0.978331680297852 271.250183105469 253.28466796875 0 4380
4 5 0.535509607762027 0.359818525341973 3.25535929732723e-05 11.4383146047592 44.5482649803162 249.601547241211 268.843231201172 0.955962219238281 271.250152587891 267.999084472656 0 5110
4 6 1.15741994696309 0.933358183397836 2.98990180453984e-05 10.1571063637733 28.0434319972992 253.173980712891 273.812042236328 0.872843933105469 271.250122070312 275.338165283203 0 5840
4 7 1.21915373457253 0.814407714589401 2.04934160137782e-05 13.1294930219650 17.1093920946121 257.955383300781 277.769775390625 0.736703186035156 271.270599365234 274.048034667969 0 6570
4 8 0.591486298965997 0.349854320024811 3.17120695399353e-05 17.6650846958160 16.3095359563828 252.158264160156 270.515930175781 0.610302314758301 271.47998046875 271.849487304688 0 7300
4 9 0.0840270363057058 0.0634122026384211 6.90443819621578e-05 16.4906532764435 20.0235424280167 249.709045410156 269.084350585938 0.595610694885254 271.471954345703 269.7734375 0 8030
4 10 0.012932542081145 0.0100913042916524 2.58389141890802e-05 11.7963566303253 32.9037369728088 242.757446289062 261.639404296875 0.721741943359375 271.326995849609 263.981536865234 0 8760
4 11 0 0 2.31407893807045e-05 11.6436031699181 56.5796310424805 242.044799804688 257.698974609375 0.958428344726562 271.250366210938 257.419311523438 0 730
4 12 0 0 1.53852959556389e-05 11.0081171989441 60.8337714195251 239.429428100586 254.945922851562 0.974410552978516 271.250274658203 252.858749389648 0 1460
5 1 0 0 2.31118112424156e-05 10.5488670825958 56.9855701446533 238.092819213867 254.027664184570 0.985043563842773 271.250305175781 248.382217407227 1.33096256238474e-09 2190
5 2 0.00490986217003174 0.00346643631644836 3.23425687383860e-05 12.8961129069328 65.9978392601013 237.976852416992 251.358505249023 0.975244522094727 271.250427246094 246.228134155273 3.72229802536594e-09 2920
5 3 0.0253090815055923 0.0154032590506957 7.61287501518382e-06 12.5916104316711 47.3255065917969 239.722991943359 254.376434326172 0.984092483520508 271.250274658203 248.346603393555 3.30153127059418e-09 3650
5 4 0.16684176096449 0.0765664298356408 1.30573647766141e-05 10.8179875254631 87.6283728599548 243.283020019531 259.646942138672 0.98668830871582 271.250213623047 253.28466796875 2.38051200973644e-09 4380
5 5 0.517020471229071 0.345152691293675 2.97035690891789e-05 10.5781841039658 39.2007558822632 249.157867431641 268.270172119141 0.960928573608398 271.250122070312 267.999084472656 2.67304017143033e-06 5110
5 6 1.14609950258887 0.916507605072591 2.60366419752245e-05 11.5194981336594 28.3979621887207 253.665817260742 274.030059814453 0.862607345581055 271.250152587891 275.338165283203 5.48435643565881e-08 5840
5 7 1.19733766059757 0.771059731013331 2.25301448153914e-05 13.8219603300095 20.8434971094131 257.443450927734 276.761169433594 0.710783996582031 271.296661376953 274.048034667969 3.37829426655389e-08 6570
5 8 0.577580696878935 0.328124971540569 3.56378975993721e-05 17.1107857704163 17.9030571699142 252.149505615234 271.057495117188 0.50786750793457 271.564880371094 271.849487304688 8.0054476825353e-08 7300
5 9 0.0850229032704599 0.0589718575133804 7.13136905687861e-05 15.9863824367523 23.2096497058868 249.656127929688 269.067291259766 0.463961029052734 271.513244628906 269.7734375 4.70417631959208e-07 8030
5 10 0.0133181568269192 0.00961036531501065 3.44789259543177e-05 11.9143682003021 34.6974967002869 242.933181762695 262.447875976562 0.662891006469727 271.2822265625 263.981536865234 1.92737577009439e-08 8760
5 11 0 0 3.27238798490725e-05 12.4380181789398 54.1704068660736 242.329650878906 258.497802734375 0.93894401550293 271.250671386719 257.419311523438 1.53698263005708e-08 730
5 12 0 0 2.1516962624446e-05 10.6025143027306 58.7247210502625 239.831924438477 255.921722412109 0.975162353515625 271.250427246094 252.858749389648 4.50058124101815e-09 1460
6 1 0 0 2.45416673351428e-05 14.1838861584663 69.8618628501892 238.275100708008 253.708312988281 0.966939697265625 271.25048828125 246.509613037109 5.23914689409821e-09 2190
6 2 0.00466025882683682 0.00335948717937748 2.51902825766592e-05 12.5355077266693 57.1368794441223 237.257736206055 249.644348144531 0.978028717041016 271.250427246094 242.440902709961 1.10852571566511e-08 2920
6 3 0.0240668772427194 0.0148496182797029 8.85349900272558e-06 17.796519947052 49.670268535614 239.257553100586 253.321502685547 0.986537551879883 271.250335693359 243.234512329102 6.68131949765893e-09 3650
6 4 0.161691373949441 0.079954259643476 1.98288407773362e-05 13.4298634767532 80.6459628105164 242.905380249023 259.191467285156 0.984411087036133 271.250274658203 251.377548217773 1.72361200867499e-08 4380
6 5 0.494158155695804 0.345160072186503 2.32972903177142e-05 15.0302053451538 43.4163318634033 248.733383178711 267.645202636719 0.975780792236328 271.250122070312 264.023681640625 5.3046769608045e-06 5110
6 6 1.1007125473692 0.898254657110115 1.46675398355001e-05 15.8001086950302 25.9612513542175 253.812316894531 274.067779541016 0.848779602050781 271.250152587891 275.123809814453 3.12170158167646e-07 5840
6 7 1.15425354394008 0.762342896584021 1.778828445822e-05 15.9977771997452 22.8482429504395 256.888214111328 277.575225830078 0.514112701416016 271.585327148438 279.390197753906 4.58048443618964e-09 6570
6 8 0.56081868926762 0.330073527247036 3.97907442675205e-05 21.2900074958801 24.8506293296814 252.445114135742 272.510589599609 0.248147430419922 272.676025390625 273.588623046875 4.32823554774586e-08 7300
6 9 0.0838476806099969 0.0585127659795082 6.17901394434739e-05 19.5368781089783 32.4157444953918 249.278823852539 268.719543457031 0.244149856567383 272.320159912109 267.516571044922 5.15426904712513e-07 8030
6 10 0.0130620767502681 0.00935926734101816 4.35580921475776e-05 12.9540881156921 33.9405923843384 242.940994262695 262.470153808594 0.426605224609375 271.4521484375 261.149139404297 3.05955474289021e-08 8760
6 11 0 0 3.97771957068471e-05 13.2418145418167 49.0329092025757 242.395248413086 258.934051513672 0.867237701416016 271.251129150391 256.884979248047 1.81893788919751e-08 730
6 12 0 0 3.24223179632099e-05 11.9954344153404 50.6052474021912 240.043838500977 256.476043701172 0.979225997924805 271.250518798828 251.833969116211 8.04690802880259e-09 1460
7 1 0 0 2.03916168175056e-05 10.8646292328835 54.1445393562317 238.288589477539 253.135086059570 0.949682693481445 271.250671386719 244.836700439453 1.33120225953576e-08 2190
7 2 0.00440517517071746 0.00336457999542848 1.95504469957086e-05 14.2178008556366 72.380446434021 237.061325073242 248.443099975586 0.926773376464844 271.251403808594 240.256942749023 1.76861867373646e-08 2920
7 3 0.0243730551294373 0.01517327043019 1.37278687361686e-05 14.2439940929413 42.6714507102966 238.945617675781 252.473953247070 0.959404754638672 271.250640869141 242.619979858398 1.97141396540701e-08 3650
7 4 0.160444741150872 0.0845259846608466 1.84122058271896e-05 14.6825650453567 44.1429901123047 242.711212158203 258.131286621094 0.958915786743164 271.250549316406 250.452987670898 1.21699788024898e-08 4380
7 5 0.49009497419425 0.339063454710965 2.07958062674152e-05 15.4480160713196 24.7487501144409 248.802078247070 266.990631103516 0.92693130493164 271.250396728516 262.321441650391 9.25645781535422e-06 5110
7 6 1.06690067732629 0.8322916179105 1.36782869958552e-05 19.2543542861938 17.5817391395569 253.862762451172 273.625457763672 0.810107650756836 271.275146484375 271.966735839844 4.86982298752991e-06 5840
7 7 1.11753544734634 0.735779063297749 1.59220553541672e-05 19.1567784070969 18.5794152736664 256.453186035156 276.81982421875 0.618832817077637 271.836090087891 276.281616210938 1.92155962253082e-08 6570
7 8 0.546376127227355 0.316123639803009 3.68393190001370e-05 24.1861492633820 19.1545829534531 252.627563476562 272.943664550781 0.473789253234863 272.173156738281 272.160430908203 3.47335941341953e-07 7300
7 9 0.0813322723343754 0.055850477936619 4.15138179960195e-05 19.1407051086426 31.7666917324066 248.812713623047 267.296722412109 0.521965370178223 271.723968505859 263.654235839844 1.45438463050596e-07 8030
7 10 0.0126630103273157 0.00901517011739882 3.12538446451072e-05 12.7059967517853 35.8215139865875 242.925231933594 261.304840087891 0.728627243041992 271.346954345703 256.780639648438 5.12783628892066e-08 8760
