#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 perc8 tocean tland runoff6water tspe
1 1 0 0 3.20656810799846e-05 14.8468620300293 63.0689064025879 237.619873046875 250.738510131836 0.974403610229492 271.250244140625 999 0 2190
1 2 0.00413531127671098 0.00344318650404165 1.78515891093411e-05 16.2577311635017 89.113590335846 237.264770507812 250.314208984375 0.97313247680664 271.250244140625 999 0 2920
1 3 0.0249533040190734 0.0167352149703514 2.04585623578168e-05 12.9923992276192 50.2544114112854 237.250534057617 250.905685424805 0.978064804077148 271.250213623047 999 0 3650
1 4 0.161359233772203 0.0750784418416112 1.30829696900037e-05 13.3333934187889 76.7938797950745 239.062393188477 255.584487915039 0.983498001098633 271.250122070312 999 0 4380
1 5 0.511695157054009 0.339159406317723 7.01217250025366e-06 10.9424181699753 37.2672213077545 245.838821411133 265.185516357422 0.983970260620117 271.250061035156 999 0 5110
1 6 1.11742473395393 0.851201465334626 4.2957561527146e-05 12.0063642263412 20.5912427186966 250.194549560547 270.434173583984 0.893208618164062 271.250122070312 999 0 5840
1 7 1.21184665067328 0.788618875050019 7.31806612748187e-05 14.1920199394226 14.8649736404419 254.065673828125 272.832366943359 0.792578125 271.250335693359 999 0 6570
1 8 0.599186415408315 0.355190705539113 3.29648464685306e-05 17.4481560707092 15.9209528207779 252.192291259766 270.445587158203 0.723608627319336 271.250335693359 999 0 7300
1 9 0.0809508646975129 0.0616393121812489 4.63079162727809e-05 15.5993737697601 14.3273110151291 248.621520996094 267.520080566406 0.752291641235352 271.250396728516 999 0 8030
1 10 0.0120405796351703 0.00931453913048334 4.36488688137615e-05 13.9580391407013 31.6330024719238 244.037628173828 260.664093017578 0.849600677490234 271.250915527344 999 0 8760
1 11 0 0 3.50820202584146e-05 13.6221613407135 51.0998189926147 239.244735717773 253.956375122070 0.918562469482422 271.250640869141 999 0 730
1 12 0 0 1.07606095298252e-05 13.5151733636856 55.3315108776093 237.138366699219 251.389541625977 0.98561538696289 271.250244140625 999 0 1460
2 1 0 0 2.87392049358459e-05 14.6818506717682 64.651487827301 237.730072021484 250.212692260742 0.973822937011719 271.250366210938 999 0 2190
2 2 0.0042699941185813 0.0035636426749869 2.12760614886065e-05 14.4763659238815 60.2329040050507 236.318710327148 248.963409423828 0.971505661010742 271.250274658203 999 0 2920
